wave_chart,input1 A8!up!186167!crank!up!6036075!crank2!up!6036108!Injector 4!up!6036109!Injector 4!down!6036265!crank2!down!6089985!crank2!up!6097184!Injector 2!up!6097187!Injector 2!down!6099702!crank2!down!6102875!crank!down!6106879!crank2!up!6109566!Injector 1!up!6109567!Injector 1!down!6112081!crank2!down!6113838!crank2!up!6119771!Injector 3!up!6119772!Injector 3!down!6122287!crank2!down!6123725!crank!up!6126888!crank2!up!6129464!Injector 1!up!6129466!Injector 2!up!6129471!Injector 3!up!6129474!Injector 4!up!6129478!Spark 1!up!6129483!Injector 1!down!6131067!Injector 2!down!6131073!Injector 3!down!6131075!Injector 4!down!6131080!crank2!down!6133402!Spark 1!down!6139080!crank2!up!6139155!Injector 1!up!6139158!Injector 2!up!6139163!Injector 3!up!6139168!Injector 4!up!6139173!Spark 1!up!6139178!Injector 1!down!6140760!Injector 2!down!6140765!Injector 3!down!6140770!Injector 4!down!6140775!crank2!down!6143031!crank!down!6146188!crank2!up!6148641!Injector 1!up!6148642!Injector 2!up!6148647!Injector 3!up!6148652!Injector 4!up!6148657!Spark 1!up!6148661!Injector 1!down!6150244!Injector 2!down!6150249!Injector 3!down!6150254!Injector 4!down!6150259!crank2!down!6152443!crank2!up!6158009!Injector 1!up!6158013!Injector 2!up!6158018!Injector 3!up!6158022!Injector 4!up!6158027!Spark 1!up!6158031!Injector 1!down!6159615!Injector 2!down!6159619!Injector 3!down!6159624!Injector 4!down!6159629!crank2!down!6161748!crank!up!6164782!crank2!up!6167306!Injector 1!up!6167309!Injector 2!up!6167314!Injector 3!up!6167319!Injector 4!up!6167324!Spark 1!up!6167328!Injector 1!down!6168911!Injector 2!down!6168916!Injector 3!down!6168921!Injector 4!down!6168926!crank2!down!6171138!Spark 1!down!6171339!crank2!up!6176806!Injector 1!up!6176807!Injector 2!up!6176812!Injector 3!up!6176817!Injector 4!up!6176822!Spark 1!up!6176827!Injector 1!down!6178409!Injector 2!down!6178414!Injector 3!down!6178419!Injector 4!down!6178424!crank2!down!6180616!,
time,61.818,ckp_c,25,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.05,vref,0.02,maf,2.94,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.840,ckp_c,26,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.92,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.863,ckp_c,27,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.94,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.902,ckp_c,28,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.94,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.957,ckp_c,29,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.94,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.995,ckp_c,30,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.94,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,62.002,ckp_c,30,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.92,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
